;Image Source;Artwork title;Artist;Lot number;Estimate;Medium;Size (HxWxD);Date of painting;Lot description;Misc;Auction house;Auction sale;Auction date;Category;Exhibited;Provenance;Literature;Price realised;Classification
3315;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3316;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3317;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3318;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3319;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3320;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3321;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3322;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3323;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3324;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3325;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3326;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3327;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3328;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3329;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/203.jpg;Three Women from Berlin;Robert Hodgins (South African, 1920 - 2010);203;ZAR 60,000 - ZAR 80,000;Watercolor and gouache on paper;39 cm - 56 cm (15.35 in - 22.05 in);98;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 280.;;Paintings
3330;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3331;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3332;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3333;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3334;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3335;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3336;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3337;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3338;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3339;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3340;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3341;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3342;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3343;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3344;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3345;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/204.jpg;Still Life with Sketces (sic);Erik Laubscher (South African, 1927 - 2013);204;ZAR 250,000 - ZAR 350,000;Oil on canvas;100 cm - 80.5 cm (39.37 in - 31.69 in);'89;;Signed / Inscribed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;Patricia Beachy Head (1995) 'The Individualist's Eye, Erik Laubscher – Painter', Lantern, Vol. 44, No. 1, page 47, illustrated in colour. Hans Fransen (2009) Erik Laubscher A Life in Art, exhibition catalogue, Stellenbosch SMAC Art Gallery, page 279, with the date 1996. Matthys Strydom (2021) Nog Stories Teen My Muur, George LW Hiemstra Trust, illustrated in colour on page 64 with the title 'Stillewe met Sketse'.;Signedin to unlock;Paintings
3346;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3347;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3348;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3349;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3350;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3351;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3352;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3353;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3354;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
3355;https://cdn.bidtoart.com/artImage/202211/strydom_family_collection/205.jpg;Blou en Oker Nostalgie (Blue and Ochre Nostalgia);Eben Van Der Merwe (1932 - ?);205;ZAR 15,000 - ZAR 20,000;Oil on board;101.5 cm - 85.5 cm (39.96 in - 33.66 in);'82;;Signed;Strauss & Co | Online;Dr Matthys Johannes Strydom Family Collection - Evening Sale, Live Virtual;Nov 21, 2022;Paintings;;Dr Matthys Johannes Strydom Family Collection.;;Signedin to unlock;Paintings
