,auction,author,title,medium,price,category,auction_house,painting_date,description,auction_date,image_source
0,eclectic,Andy Warhol,Joseph Beuys,Print,"$8,000 - $12,000",Prints & Graphic Art,Sotheby's | New York,,,"Apr 23, 2020",https://cdn.bidtoart.com/artImage/202007/15959197075239.jpg
7601,china-guardian-auction-27032016-45-2,Xu Jun,LANDSCAPE,Painting,"CN¥10,000 - CN¥20,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975158461215.jpg
7602,china-guardian-auction-27032016-45-2,Chen Xiongli,DEER AND BAMBOO,Painting,"CN¥3,000 - CN¥6,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975158726718.jpg
7603,china-guardian-auction-27032016-45-2,Xu Peichen,MONKEY AND BAMBOO,Painting,"CN¥5,000 - CN¥8,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975159091061.jpg
7604,china-guardian-auction-27032016-45-2,Zhou Huajun,LOTUS,Painting,"CN¥3,000 - CN¥6,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975159372858.jpg
7605,china-guardian-auction-27032016-45-2,Zhou Yansheng,QUAIL AND FLOWERS,Painting,"CN¥50,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975160862621.jpg
7606,china-guardian-auction-27032016-45-2,Mi Chunmao,CATS,Ink Painting,"CN¥15,000 - CN¥25,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975161160528.jpg
7607,china-guardian-auction-27032016-45-2,Tao Xiaohui,BIRDS AND LOTUS,Ink Painting,"CN¥6,000 - CN¥9,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975161498119.jpg
7608,china-guardian-auction-27032016-45-2,Wang Qingsheng,PEONY,Painting,"CN¥5,000 - CN¥8,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975161780752.jpg
7609,china-guardian-auction-27032016-45-2,Tian Yunpeng,BIRDS AND NARCISSUS,Painting,"CN¥5,000 - CN¥8,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975162177343.jpg
7610,china-guardian-auction-27032016-45-2,Huo Chunyang and Sun Qifeng,BIRD AND FLOWERS,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975164605526.jpg
7611,china-guardian-auction-27032016-45-2,Sun Qifeng,SPARROWS AND RED FRUITS,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975164855665.jpg
7612,china-guardian-auction-27032016-45-2,Yan Meihua,BIRD AND ORCHID,Painting,"CN¥3,000 - CN¥6,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975165087126.jpg
7613,china-guardian-auction-27032016-45-2,Zeng Mi,PEONY AND ROCK,Ink Painting,"CN¥10,000 - CN¥20,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975165364557.jpg
7614,china-guardian-auction-27032016-45-2,Jiang Pin,MYNAH BIRDS AND LOTUS,Painting,"CN¥68,000 - CN¥88,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975165627419.jpg
7615,china-guardian-auction-27032016-45-2,Guo Yicong and Qian Juntao,"WISTERIA, CALLIGRAPHY",Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975166039085.jpg
7616,china-guardian-auction-27032016-45-2,Chen Yupu,QUAIL AND PEONY,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975166291985.jpg
7617,china-guardian-auction-27032016-45-2,Chen Yupu,PLUM,Painting,"CN¥50,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975166618409.jpg
7618,china-guardian-auction-27032016-45-2,Ye Lvye,BIRDS AND FLOWERS,Ink Painting,"CN¥10,000 - CN¥20,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975166977428.jpg
7619,china-guardian-auction-27032016-45-2,Ye Lvye,PEACOCK AND PLUM,Ink Painting,"CN¥10,000 - CN¥20,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975167254317.jpg
7620,china-guardian-auction-27032016-45-2,Yu Jigao,CRANES AND FLOWERS,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975167499059.jpg
7621,china-guardian-auction-27032016-45-2,Cao Wu,CRANES AND LANDSCAPE,Painting,"CN¥150,000 - CN¥200,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975167764017.jpg
7622,china-guardian-auction-27032016-45-2,Wang Bomin,BAMBOO AND ROCK,Painting,"CN¥7,000 - CN¥12,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975167996612.jpg
7623,china-guardian-auction-27032016-45-2,Zha Qidian,SWALLOWS AND WISTERIA,Painting,"CN¥28,000 - CN¥48,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975168325556.jpg
7624,china-guardian-auction-27032016-45-2,Jin Moru,BIRDS AND REED,Painting,"CN¥18,000 - CN¥28,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975174642008.jpg
7625,china-guardian-auction-27032016-45-2,He Hanyu,GOLDEN PHEASANT AND PEONY,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975174921823.jpg
7626,china-guardian-auction-27032016-45-2,Liu Wenxi,LOTUS,Painting,"CN¥35,000 - CN¥55,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975175195823.jpg
7627,china-guardian-auction-27032016-45-2,Qi Liangchi,CHRYSANTHEMUM,Painting,"CN¥35,000 - CN¥55,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975175484575.jpg
7628,china-guardian-auction-27032016-45-2,Chen Jialing,FLOWERS,Painting,"CN¥80,000 - CN¥120,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975175704697.jpg
7629,china-guardian-auction-27032016-45-2,Yang Yue,FLOWERS,Painting,"CN¥6,000 - CN¥9,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975176056575.jpg
7630,china-guardian-auction-27032016-45-2,Jia Pingxi,BUTTERFLY AND LOTUS,Painting,"CN¥10,000 - CN¥20,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975176368655.jpg
7631,china-guardian-auction-27032016-45-2,Li Kuizheng,FLOWERS,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975177086311.jpg
7632,china-guardian-auction-27032016-45-2,Lu Chun Tao,BIRDS AND FLOWERS,Ink Painting,"CN¥100,000 - CN¥150,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975177345961.jpg
7633,china-guardian-auction-27032016-45-2,Tian Yong,BIRD AND PLUM,Painting,"CN¥8,000 - CN¥12,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975177589239.jpg
7634,china-guardian-auction-27032016-45-2,Fan Yang,ROSES,Painting,"CN¥12,000 - CN¥22,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975177794156.jpg
7635,china-guardian-auction-27032016-45-2,Cui Ruilu,MYNAH BIRDS AND ROCK,Painting,"CN¥28,000 - CN¥48,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975178013808.jpg
7636,china-guardian-auction-27032016-45-2,Lu Guangzhao,BIRD AND LOTUS,Painting,"CN¥5,000 - CN¥8,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975178345537.jpg
7637,china-guardian-auction-27032016-45-2,Lin Yong,EGRET AND LOTUS,Painting,"CN¥5,000 - CN¥8,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975178637865.jpg
7638,china-guardian-auction-27032016-45-2,HUANG YONGYU,OWL,Painting,"CN¥25,000 - CN¥45,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975178970952.jpg
7639,china-guardian-auction-27032016-45-2,Cui Ruilu,SPARROWS AND TREE,Painting,"CN¥10,000 - CN¥20,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975179184542.jpg
7640,china-guardian-auction-27032016-45-2,Lu Kunfeng,BAMBOO,Painting,"CN¥3,000 - CN¥6,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975179455376.jpg
7641,china-guardian-auction-27032016-45-2,Cui Ruilu,MYNAH BIRD AND BANANA LEAVES,Painting,"CN¥8,000 - CN¥12,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975179667408.jpg
7642,china-guardian-auction-27032016-45-2,Wang Dafang,CHICKEN,Painting,"CN¥8,000 - CN¥12,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975180047837.jpg
7643,china-guardian-auction-27032016-45-2,Cui Ruzhou,CHICKEN,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975180290070.jpg
7644,china-guardian-auction-27032016-45-2,Jia Haoyi,CHARACTER AND HORSE,Ink Painting,"CN¥45,000 - CN¥65,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975180545428.jpg
7645,china-guardian-auction-27032016-45-2,Jia Haoyi,CHARACTER AND HORSE,Ink Painting,"CN¥10,000 - CN¥20,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975180811061.jpg
7646,china-guardian-auction-27032016-45-2,Jia Haoyi,HORSE,Ink Painting,"CN¥18,000 - CN¥28,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975181059115.jpg
7647,china-guardian-auction-27032016-45-2,PENG XIANCHENG,CHARACTER AND HORSES,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975181297061.jpg
7648,china-guardian-auction-27032016-45-2,PENG XIANCHENG,CHARACTER,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975181581280.jpg
7649,china-guardian-auction-27032016-45-2,PENG XIANCHENG,CHARACTER,Painting,"CN¥5,000 - CN¥8,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975183348564.jpg
7650,china-guardian-auction-27032016-45-2,PENG XIANCHENG,PLUM,Ink Painting,"CN¥5,000 - CN¥8,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975183635207.jpg
7651,china-guardian-auction-27032016-45-2,PENG XIANCHENG,CHARACTER AND HORSE,Painting,"CN¥5,000 - CN¥8,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975191542194.jpg
7652,china-guardian-auction-27032016-45-2,PENG XIANCHENG,CHARACTER AND LANDSCAPE,Painting,"CN¥45,000 - CN¥65,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975191863382.jpg
7653,china-guardian-auction-27032016-45-2,Hu Yongkai,CHARACTER,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975192098175.jpg
7654,china-guardian-auction-27032016-45-2,Yu Zhixue,CHARACTER AND DOGS,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975192319529.jpg
7655,china-guardian-auction-27032016-45-2,Zhang Daoxing,CHARACTER AND HORSES,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975192577944.jpg
7656,china-guardian-auction-27032016-45-2,Ma Xiguang,CHARACTER,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975192860154.jpg
7657,china-guardian-auction-27032016-45-2,Fan Zeng,CHARACTER,Painting,"CN¥1,000,000 - CN¥1,500,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975193149656.jpg
7658,china-guardian-auction-27032016-45-2,Nimazeren,CHARACTER AND HORSES,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975193605127.jpg
7659,china-guardian-auction-27032016-45-2,Kong Zi,CHARACTER,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975193964949.jpg
7660,china-guardian-auction-27032016-45-2,Kong Zi,CHARACTER,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975194371852.jpg
7661,china-guardian-auction-27032016-45-2,Zhao Guojing and Wang Meifang,CHARACTER AND LANDSCAPE,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975194863275.jpg
7662,china-guardian-auction-27032016-45-2,Zhao Guojing and Wang Meifang,CHARACTER,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975195121158.jpg
7663,china-guardian-auction-27032016-45-2,Ji Lianbin,CHARACTER,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975195421176.jpg
7664,china-guardian-auction-27032016-45-2,Cai Chao,CHARACTER,Ink Painting,"CN¥15,000 - CN¥25,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975195665709.jpg
7665,china-guardian-auction-27032016-45-2,Zhang Fuxing,LANDSCAPE,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975196275568.jpg
7666,china-guardian-auction-27032016-45-2,Zhang Fuxing,LANDSCAPE,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975196569787.jpg
7667,china-guardian-auction-27032016-45-2,Bai Yunxiang,LANDSCAPE,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975196826539.jpg
7668,china-guardian-auction-27032016-45-2,Yao Mingjing,LANDSCAPE,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975197053521.jpg
7669,china-guardian-auction-27032016-45-2,Xu Jun,LANDSCAPE,Painting,"CN¥30,000 - CN¥60,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975197279651.jpg
7670,china-guardian-auction-27032016-45-2,Zhao Wei,LANDSCAPE,Painting,"CN¥60,000 - CN¥100,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975197537269.jpg
7671,china-guardian-auction-27032016-45-2,Mei Mosheng,LANDSCAPE,Painting,"CN¥80,000 - CN¥120,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975197747870.jpg
7672,china-guardian-auction-27032016-45-2,Shu Jianxin,LANDSCAPE,Painting,"CN¥10,000 - CN¥20,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975198030106.jpg
7673,china-guardian-auction-27032016-45-2,Man Weiqi,LANDSCAPE,Ink Painting,"CN¥10,000 - CN¥20,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975198300691.jpg
7674,china-guardian-auction-27032016-45-2,Cheng Dali,LANDSCAPE,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975198529508.jpg
7675,china-guardian-auction-27032016-45-2,Yang Yan,LANDSCAPE,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975198788910.jpg
7676,china-guardian-auction-27032016-45-2,Yang Yan,LANDSCAPE,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975199010089.jpg
7677,china-guardian-auction-27032016-45-2,Che Pengfei,LANDSCAPE,Painting,"CN¥40,000 - CN¥60,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975199362036.jpg
7678,china-guardian-auction-27032016-45-2,Zhang Dengtang,LANDSCAPE,Painting,"CN¥40,000 - CN¥60,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975199592484.jpg
7679,china-guardian-auction-27032016-45-2,Xu Guangju,LANDSCAPE,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975199833437.jpg
7680,china-guardian-auction-27032016-45-2,Hua Tuo,LANDSCAPE,Ink Painting,"CN¥30,000 - CN¥60,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975202169177.jpg
7681,china-guardian-auction-27032016-45-2,Zhou Zunsheng,LANDSCAPE,Painting,"CN¥8,000 - CN¥12,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975202451187.jpg
7682,china-guardian-auction-27032016-45-2,Yao Zhihua,LANDSCAPE,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975202785296.jpg
7683,china-guardian-auction-27032016-45-2,Nimazeren,CHARACTER AND HORSE,Painting,"CN¥30,000 - CN¥60,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975202987334.jpg
7684,china-guardian-auction-27032016-45-2,Zhang Daoxing,CHARACTER AND HORSE,Painting,"CN¥6,000 - CN¥9,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975203216840.jpg
7685,china-guardian-auction-27032016-45-2,Liu Dawei,CHARACTER AND SHEEP,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975203486700.jpg
7686,china-guardian-auction-27032016-45-2,Ai Xuan,CHARACTER,Painting,"CN¥120,000 - CN¥180,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975203698162.jpg
7687,china-guardian-auction-27032016-45-2,Ai Xuan,CHARACTER,Painting,"CN¥60,000 - CN¥80,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975203897465.jpg
7688,china-guardian-auction-27032016-45-2,Chen Zhengming,CHARACTER AND HORSE,Ink Painting,"CN¥30,000 - CN¥60,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975204168505.jpg
7689,china-guardian-auction-27032016-45-2,Ma Xiguang,CHARACTER AND DEER,Ink Painting,"CN¥8,000 - CN¥12,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975204396494.jpg
7690,china-guardian-auction-27032016-45-2,Ma Xiguang,CHARACTER,Ink Painting,"CN¥8,000 - CN¥12,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975204654510.jpg
7691,china-guardian-auction-27032016-45-2,Pan Ying,CHARACTER,Painting,"CN¥3,000 - CN¥6,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975205219924.jpg
7692,china-guardian-auction-27032016-45-2,Pan Ying,CHARACTER,Painting,"CN¥3,000 - CN¥6,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975204981361.jpg
7693,china-guardian-auction-27032016-45-2,Hu Zhengwei,CHARACTER AND CAMELS,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975205603926.jpg
7694,china-guardian-auction-27032016-45-2,Ma Quanyi,CHARACTER AND HORSES,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975205964566.jpg
7695,china-guardian-auction-27032016-45-2,Wang Mingming,CHARACTER AND LANDSCAPE,Painting,"CN¥100,000 - CN¥150,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975206204696.jpg
7696,china-guardian-auction-27032016-45-2,Lu Yushun,CHARACTER AND LANDSCAPE,Painting,"CN¥180,000 - CN¥240,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975206442681.jpg
7697,china-guardian-auction-27032016-45-2,Xu Hualing,SILK,Ink Painting,"CN¥30,000 - CN¥60,000",Works on paper,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975206746243.jpg
7698,china-guardian-auction-27032016-45-2,Wu Hao,CHARACTER,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975206959388.jpg
7699,china-guardian-auction-27032016-45-2,Wu Hao,CHARACTER,Painting,"CN¥25,000 - CN¥45,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975207166360.jpg
7700,china-guardian-auction-27032016-45-2,Ma Jun,ARHATS,Painting,"CN¥32,000 - CN¥52,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975207362561.jpg
7701,china-guardian-auction-27032016-45-2,Ma Jun,CHARACTER,Painting,"CN¥32,000 - CN¥52,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975207577831.jpg
7702,china-guardian-auction-27032016-45-2,Ma Jun,CHARACTER,Painting,"CN¥32,000 - CN¥52,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975207814742.jpg
7703,china-guardian-auction-27032016-45-2,Zhou Mingde,LANDSCAPE,Painting,"CN¥20,000 - CN¥40,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975208024918.jpg
7704,china-guardian-auction-27032016-45-2,Sun Nan,FLOWERS,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975208323757.jpg
7705,china-guardian-auction-27032016-45-2,Bo Chunyu,CHARACTER,Painting,"CN¥15,000 - CN¥25,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975208573444.jpg
7706,china-guardian-auction-27032016-45-2,Wu Xuelian,LOTUS,Painting,"CN¥10,000 - CN¥20,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975208954313.jpg
7707,china-guardian-auction-27032016-45-2,Jiang Baolin,PEACH BLOSSOMS,Painting,"CN¥8,000 - CN¥12,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975209266828.jpg
7708,china-guardian-auction-27032016-45-2,Shi Kai,PINE BAMBOO AND PLUM,Painting,"CN¥6,000 - CN¥9,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975214131600.jpg
7709,china-guardian-auction-27032016-45-2,Zhou Yaming,FLOWERS,Painting,"CN¥6,000 - CN¥9,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975214806737.jpg
7710,china-guardian-auction-27032016-45-2,Lin Tianxing,LANDSCAPE,Painting,"CN¥6,000 - CN¥9,000",Paintings,China Guardian Auctions | Beijing,,,"Mar 26, 2016",https://cdn.bidtoart.com/artImage/201706/14975767182739.jpg
